Company,Industry Sector,Current Ratio,Quick Ratio,Cash Ratio,Free Cash Flow Margin,Revenue Growth Year over Year,Common Equity to Tot Assets,Long Term Assets as % Total Assets,EBIT/Interest,Total Debt to Total Assets,Tot Debt to Common Equity,Cashflow to Total Liabilities,Free Cash Flow to Total Debt,Gross Margin,Operating Margin,Profit Margin,Net Income Margin Adjusted,Return on Assets,Return on Common Equity,Inventory Turnover,Accounts Receivable Turnover,Accounts Payable Turnover,Net Fixed Asset Turnover,Gross Fixed Asset Turnover,Asset Turnover,Sales per Employee,Operating Profit Per Employee,Cash Conversion Cycle
AVCO UR Equity,"Consumer, Non-cyclical",0.496196757,0.280272706,0.280272706,-547.7070786,-10.89972547,39.71457997,87.5911249,-73.79634633,36.01425045,90.68269257,-120.750216,-2.003598393,28.32150981,-903.9310853,-920.2923292,-917.3294321,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,172220.25,#N/A N/A,#N/A N/A
CWST UW Equity,Industrial,1.884443022,1.741814524,1.176315469,4.107236917,4.210200595,30.33274199,79.29019062,2.60257198,51.0242081,168.2149544,16.82248159,0.073692868,33.42929882,7.655334993,11.7619264,5.367066709,8.57032661,37.5776199,66.33382646,10.03327656,9.0820818,1.338175234,0.533565151,0.72864991,309833.6,23718.8,1.697028131
SEAS UN Equity,"Consumer, Cyclical",1.600136856,1.464169828,1.368275832,-53.24575767,-69.1199104,-4.122690599,80.22734942,-2.394908183,90.41069095,#N/A N/A,-4.518028667,-0.099085362,91.49750219,-55.96914162,-72.33353174,-71.71767501,-12.83455753,#N/A N/A,1.1497111,10.7758866,0.289177277,0.235146083,0.127740807,0.177435792,187730,-105070.8696,-913.3540456
PSMT UW Equity,"Consumer, Cyclical",1.230041793,0.631988034,0.60884255,4.774377416,3.265281561,50.19956845,57.81075249,12.47763627,19.91550103,39.67265387,31.46101229,0.47081322,16.65300968,3.678614725,2.346187719,2.356699892,5.378835054,10.14940024,7.408099836,266.8458122,7.871273,4.161086667,#N/A N/A,2.120278966,350440.8421,#N/A N/A,-0.305432144
AGS UN Equity,Technology,3.712281192,2.877001608,1.904039345,1.325692935,-45.19221303,7.260339805,78.49990145,-1.053272922,83.87627602,1155.266534,5.26495826,0.003563284,70.73416084,-26.44739442,-51.12240804,-41.12814433,-11.35983225,-91.03733599,1.635277782,3.243893675,3.412447803,1.621868081,0.785824693,0.222208473,345055.7851,-91258.26446,229.3881701
SIGA UQ Equity,"Consumer, Non-cyclical",13.69847418,11.56392306,11.24530238,57.22161113,367.2758463,86.62621907,4.15353549,28.00986271,0.600595105,0.693317925,356.9158228,80.12593568,88.15820949,67.62251973,45.0882873,45.0882873,32.34351389,49.51467311,0.989186043,33.28582671,11.73066599,52.92314729,19.8040667,0.71733738,2975221.524,2011919.762,349.7965731
COLL UW Equity,"Consumer, Non-cyclical",1.160521359,1.075109313,0.727146681,28.51336705,4.487682886,28.89393499,56.83903324,1.946956582,25.93947885,89.77482248,20.51986632,0.529288841,58.00861891,18.13841866,8.62923204,12.25183216,5.631152363,19.56535253,10.30842935,3.967620766,16.74365123,12.84241922,11.56258392,0.652567035,1324854.701,240307.6923,105.892612
SLDB UW Equity,"Consumer, Non-cyclical",6.491053922,6.32124183,6.32124183,#N/A N/A,#N/A N/A,77.16701038,7.167185647,#N/A N/A,3.009306592,3.899731993,-144.8174398,-11.16249272,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-64.29507719,-83.23983897,#N/A N/A,#N/A N/A,0,0,0,0,0,-1262942.857,#N/A N/A
WTRH UW Equity,"Consumer, Cyclical",3.136681626,2.892687434,2.795208553,18.05430484,6.601278205,37.93447931,58.02344208,2.873229012,41.81077543,110.2183981,26.67272576,0.361387464,#N/A N/A,13.29969461,7.750283857,8.098253788,7.702240975,28.53230514,#N/A N/A,65.6370061,#N/A N/A,53.9479868,24.82420119,0.993801145,197609.2843,26281.43133,#N/A N/A
ENOB UR Equity,"Consumer, Non-cyclical",6.698548395,6.515113897,6.515113897,#N/A N/A,#N/A N/A,93.35785444,94.97972733,-114.3437668,4.258148975,4.561104152,-88.41589687,-1.500046522,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-6.230697198,-6.567668189,#N/A N/A,#N/A N/A,0,0,0,0,0,#N/A N/A,#N/A N/A
ATSG UW Equity,Industrial,0.903135224,0.639859862,0.131525094,0.120019738,8.1526915,28.49998917,90.91408497,3.281605266,51.56963699,180.9461635,23.86965532,0.001217709,27.59377935,13.14104707,2.044792512,6.255342788,1.103243722,4.881296268,29.23114887,9.928377494,8.07171907,0.822522691,0.505415459,0.539538225,296055.6079,38904.80679,4.041418646
ATEC UW Equity,"Consumer, Non-cyclical",3.158183564,2.251543422,1.848075868,-48.00670988,27.71297839,49.71997106,29.50084793,-4.756990464,16.52228173,33.23067447,-43.07777984,-1.611283596,70.75817508,-40.63412513,-54.53089513,-39.57138912,-36.64161087,-91.05359314,1.04780162,7.302013761,4.217965394,4.875094651,1.724114948,0.671942222,489395.2703,-198861.4865,312.6542281
WCC UN Equity,"Consumer, Cyclical",1.843651563,0.976244687,0.150363492,3.953108857,47.45923425,28.14530109,53.64580133,#N/A N/A,45.80720516,162.7525853,6.366364011,0.089537034,18.88420367,2.815496842,0.815836774,1.8824804,1.190246167,2.465518732,6.297158405,6.746092645,8.787497237,18.24527215,12.76204207,1.458883317,684777.5,19280.05556,70.72499726
SAH UN Equity,"Consumer, Cyclical",1.027931439,0.295934887,0.092995408,1.57566641,-6.574310791,21.7513754,49.74451367,0.493299419,65.37703087,300.5650432,9.589251866,0.096098479,14.57600981,0.34748494,-0.526106062,1.729131502,-1.314694024,-5.840634837,6.034724601,24.28379877,67.18494476,6.553413924,4.57425297,2.498914165,1205807.654,4190,70.27311779
PNTG UW Equity,"Consumer, Non-cyclical",0.669538842,0.530966691,0.000483065,10.98623108,15.48514021,19.0500142,88.24421669,15.26795803,62.92171622,330.2974767,12.37148968,0.158634223,14.03953928,4.83868905,4.027082539,4.670676323,3.298119041,18.77750611,#N/A N/A,9.84718654,36.50103182,1.189199794,1.141475279,0.818984714,74852.19223,3621.864829,#N/A N/A
CNXN UW Equity,"Consumer, Cyclical",2.509729445,2.064734412,0.279480512,0.967652271,-8.14685213,62.66928508,15.4025171,673.588785,1.335371336,2.130822675,9.523382386,2.022494284,16.16834409,2.782468372,2.152847751,2.151597311,5.71155544,9.040732337,16.35565448,4.46352767,8.707425267,33.98750869,16.64459416,2.653023391,997032.3326,27741.7244,62.34241429
SCS UN Equity,"Consumer, Cyclical",2.029902913,1.47592233,0.951067961,0.905169093,-30.27902355,40.8028887,55.59048428,1.586715867,30.89209856,75.71056741,4.650161464,0.083608361,29.78969263,1.656266852,1.005315461,2.363839458,1.061105013,2.703402558,8.924357405,8.079041543,8.464755639,3.992925254,1.713491209,1.055494573,293204.7244,#N/A N/A,42.84026777
NEXT UR Equity,Energy,4.526152051,4.395877892,4.395877892,#N/A N/A,#N/A N/A,85.15728822,88.4572664,#N/A N/A,1.845607632,2.167292631,-90.73722047,-15.47581945,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-6.777135857,-16.06474117,#N/A N/A,#N/A N/A,0.296889182,0,0,0,0,-423307.6923,#N/A N/A
EYE UW Equity,"Consumer, Cyclical",1.724017281,1.222693806,1.137589753,9.239496191,-0.729036363,38.8473442,75.71671371,1.806211206,44.61490861,114.8467405,16.46682962,0.233477862,54.04589428,5.082897135,2.11928074,3.668694209,1.661665013,4.311029693,6.587313152,63.91098998,14.5838721,2.451867125,1.707940192,0.78409188,133814.8843,6801.594747,36.68627129
ASGN UN Equity,"Consumer, Non-cyclical",2.389235944,2.290004805,0.659298414,9.927605933,0.680445475,48.41671751,69.66442953,7.818639798,34.34106162,70.92810787,25.12271571,0.378608866,27.57302688,7.857034375,5.070115932,5.239361885,6.441135801,13.51871225,#N/A N/A,5.952388127,72.43797468,24.49225046,11.59383712,1.270411937,940619.0476,73904.7619,#N/A N/A
FLOW UN Equity,Industrial,1.915924622,1.395941189,0.914267964,6.68591737,-10.35444046,50.74100548,55.91136526,2.705685619,21.92518466,43.20999249,10.89625834,0.230384699,34.71790315,5.989930401,0.436842885,3.978491041,0.260146829,0.605905006,4.328424153,5.67836872,5.98491601,4.911272727,2.329423939,0.595515774,281375,16854.16667,87.85872307
NHC UA Equity,"Consumer, Non-cyclical",1.624144822,1.531298448,1.209147027,17.64082874,3.194956156,58.37738193,66.46764043,35.42101501,14.24370032,24.39934757,36.04701067,0.934892639,#N/A N/A,4.819410689,4.072194877,5.787864019,3.161530969,5.321107913,#N/A N/A,10.83370037,#N/A N/A,1.396064024,0.826120743,0.757759421,76549.80643,3689.249553,#N/A N/A
RMTI UQ Equity,"Consumer, Non-cyclical",2.980050529,2.444520781,2.104867144,-45.41717433,1.458659287,45.85092462,16.79424833,#N/A N/A,9.110481137,19.86978717,-113.5750549,-1.138097397,4.631015147,-56.31926998,-49.66477483,-55.07821285,-44.29644533,-89.7834739,15.83592442,13.51632765,16.07930971,12.0214282,5.554435105,0.937914003,205026.0903,#N/A N/A,33.67847249
CLAR UW Equity,"Consumer, Cyclical",3.587037177,1.722924712,0.448979077,10.70546903,-2.366662744,72.88940508,49.36709763,#N/A N/A,14.25339608,19.55482565,38.6243873,0.599405119,34.72882544,1.756195119,2.475369073,3.481717666,2.17044129,2.874650713,2.062403024,4.864271522,#N/A N/A,7.942243259,4.380483989,0.876815225,373345,6556.666667,#N/A N/A
AXDX UR Equity,"Consumer, Non-cyclical",11.76452863,10.01851055,9.796097001,-463.5557546,20.09250296,-67.23253947,12.24297565,-4.096463023,160.5383998,#N/A N/A,-32.2548436,-0.340345239,39.93730408,-570.5329154,-700.4746977,-694.8424541,-68.64897366,#N/A N/A,0.776382055,4.679379715,4.319143093,1.056291391,0.533699809,0.098003502,49843.75,-284375,464.8938514
CRAI UW Equity,"Consumer, Non-cyclical",1.09913007,0.785845271,0.228235506,7.390046285,12.62888539,37.42439706,60.61485023,28.61513158,27.39503321,73.20100087,15.64074611,0.187877441,27.07932955,6.844580652,4.82067301,5.258343775,4.489477015,12.04956118,#N/A N/A,4.633451211,16.29556694,2.700592313,2.208037353,0.931296731,611760.5295,41872.44284,#N/A N/A
AXTI UW Equity,Technology,4.2103135,2.492642354,1.864158669,-14.67056763,14.53949265,61.99282612,44.95185069,22.01117318,4.426792299,7.140813826,13.53565659,-1.02297808,31.74777949,4.131668082,3.395518084,3.436939629,1.240111756,1.672727869,1.293095056,4.375461699,5.925154829,0.871477594,0.577058882,0.365220189,88790.50279,3668.528864,304.9196146
OSPN UR Equity,Technology,2.751221715,2.294566026,1.530503028,5.480525381,-14.90942229,68.58687164,44.28216192,#N/A N/A,4.065532525,5.927566643,12.66046172,1.026353743,70.58801712,-2.437746591,-2.529080954,-2.485861719,-1.414987892,-2.063375376,3.85506806,3.598622668,6.866396271,9.543969044,5.560399356,0.569619067,247920.6897,-5903.448276,143.3999938
CARG UW Equity,Communications,4.989419262,4.637098713,4.363036552,27.05807044,-6.361688254,74.3753708,33.90855628,#N/A N/A,13.91504645,18.70921287,121.7780782,2.282581014,92.25570359,17.727051,14.06344353,15.22764489,17.31246393,24.60277806,#N/A N/A,27.32728759,1.465193673,6.257457987,5.004024446,1.23102595,666808.948,118205.5623,#N/A N/A
KIDS UQ Equity,"Consumer, Non-cyclical",4.522924518,2.886576453,2.395198127,-40.84808239,-2.031646268,73.27066402,50.55459845,-7.84144197,0.467523064,0.63807674,-21.63607491,-19.38184246,77.42339402,-37.64174569,-46.34908129,-38.52443794,-12.79438265,-17.47094496,0.352723956,4.279873551,3.760799758,2.926465744,1.794785683,0.276043932,612741.3793,-230646.5517,1025.835444
ALSK UW Equity,Communications,1.243987194,0.996975498,0.323010344,3.68958594,3.83048331,29.00363871,86.42067885,1.081454545,44.46588882,153.3114147,14.15542994,0.092562094,53.25956378,4.944943031,-0.44602588,2.837855252,-0.190471626,-0.635251422,13.60965868,6.31025483,6.678100502,0.509633656,0.157819553,0.427041645,426540.7801,21092.19858,30.08748924
SP UW Equity,"Consumer, Non-cyclical",0.478274559,0.393891688,0.043765743,2.925752139,-34.66971209,16.0938736,86.64850136,-10.21395349,61.12331898,379.7924631,4.203701767,0.216709807,2.796945441,-20.20425062,-15.89842672,-0.037831818,-13.20444733,-62.02440775,#N/A N/A,7.948080439,9.915532614,2.83046875,2.258024307,0.830550567,89090.16393,-18000,#N/A N/A
VERO UQ Equity,"Consumer, Non-cyclical",3.54925419,2.677564201,1.054805474,-37.09718768,-29.3389852,27.55458651,28.10839433,-8.138319549,49.58791466,179.9624706,-24.53667226,-0.363575834,65.87407388,-87.03309662,-104.7324839,-59.14669162,-46.46980538,-144.0249979,1.454689506,1.39633617,3.248489474,19.05801881,5.813913627,0.443700022,203161.4583,-178065.1042,401.0468633
FREQ UW Equity,"Consumer, Non-cyclical",8.450251558,8.272921829,8.272921829,-140.2200952,27.76453518,72.71439472,14.98099893,#N/A N/A,17.3744532,23.89410414,-62.56039651,-1.116993521,#N/A N/A,-74.49167207,-71.68234912,-71.86177807,-10.86649998,-14.73451364,#N/A N/A,#N/A N/A,#N/A N/A,1.867878788,1.648201792,0.151592409,#N/A N/A,#N/A N/A,#N/A N/A
AMKR UW Equity,Technology,1.620785008,1.363549944,0.632051076,4.296766179,24.6243569,46.30734735,57.53086577,7.125748036,25.76427465,55.63755241,28.85799924,0.167711262,17.83582073,9.053300516,6.695021115,7.690944561,6.959056902,15.76607472,16.02554572,5.57031007,7.000427333,1.917955994,0.64740492,1.039437633,173858.4854,15739.93115,36.26151177
MEC UN Equity,Industrial,1.692226014,0.800170648,0.002294274,8.033701895,-31.19044687,59.33158658,73.63683895,-2.435532234,14.16228255,23.86971826,26.52822569,0.599219923,8.808856675,-1.817083606,-1.983188202,-1.278253161,-2.020466733,-3.531034071,7.491672219,8.693684057,9.800176646,3.010671033,1.237283972,1.018653639,#N/A N/A,#N/A N/A,53.60750926
APRE UW Equity,"Consumer, Non-cyclical",6.028028855,5.806322351,5.806322351,#N/A N/A,#N/A N/A,83.39531746,0.418633784,#N/A N/A,0.361139173,0.433044904,-271.2695616,-124.0519191,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-47.24003254,-53.04418466,#N/A N/A,#N/A N/A,0,0,0,0,0,-3106541.882,#N/A N/A
SILK UW Equity,"Consumer, Non-cyclical",8.863615444,8.005727435,7.541907441,-57.04069018,18.74072671,59.950701,3.338278104,-9.716390841,29.12934852,48.58883721,-58.57910714,-0.821511305,71.69766174,-56.97289537,-62.96276603,-61.73303468,-29.91007717,-52.80643956,2.096499434,8.514175768,9.322953737,12.77632473,9.608762294,0.475043888,267711.7438,-152523.1317,178.3059104
CRTX UW Equity,"Consumer, Non-cyclical",8.111437985,7.873617322,7.873617322,#N/A N/A,#N/A N/A,90.91974286,27.23654904,#N/A N/A,0.235398436,0.258907943,-295.3847942,-114.058296,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-48.97398641,-53.41558351,#N/A N/A,#N/A N/A,0,0,0,0,0,-2132243.243,#N/A N/A
AXL UN Equity,"Consumer, Cyclical",1.916675176,1.378739916,0.568773614,5.073448247,-27.86905327,6.262359921,68.27409023,-1.865284974,60.74066562,969.9325236,8.202991106,0.066507124,12.36944893,-8.406215505,-11.91517364,-0.795002972,-8.937257681,-83.27275425,11.84873708,5.857018525,6.782601464,1.980451096,1.031035237,0.750073641,235540,-19800,39.41690335
NXTC UW Equity,"Consumer, Non-cyclical",27.89133172,27.4525908,27.4525908,-232.7553848,252.5760202,95.78566677,6.087189053,#N/A N/A,1.132583713,1.182414604,-347.8604039,-14.99740858,#N/A N/A,-184.22111,-163.5668961,-163.5668961,-11.04476081,-11.89944815,#N/A N/A,#N/A N/A,#N/A N/A,1.604215205,1.075736089,0.067524426,248644.4444,-458055.5556,#N/A N/A
AXLA UQ Equity,"Consumer, Non-cyclical",14.00578109,13.78841213,13.78841213,#N/A N/A,#N/A N/A,68.78330535,0.521023432,-17.90355836,23.01445361,33.45935979,-145.4824472,-1.9827928,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-55.43194199,-83.37008222,#N/A N/A,#N/A N/A,0,0,0,0,0,-912474.5763,#N/A N/A
INSG UW Equity,Communications,1.507132291,0.923961855,0.528515955,4.561039027,42.97845974,-12.22899461,49.81925644,#N/A N/A,76.98136274,#N/A N/A,7.853721019,0.091481911,28.94637895,-8.008743532,-35.43775013,-10.56300823,-57.21421828,#N/A N/A,7.528071301,12.65553674,5.877900559,17.33686885,8.489288033,1.614499173,309194.0887,-24762.56158,15.27104855
GALT UR Equity,"Consumer, Non-cyclical",17.09539007,16.83687943,16.83687943,#N/A N/A,#N/A N/A,87.65036004,0.532320961,-154.4597701,0.187756618,0.214210892,-377.7158774,-305.5806452,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-48.93348583,-55.50384097,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0,0,#N/A N/A,#N/A N/A
PBF UN Equity,Energy,1.577564756,0.86575566,0.656536814,-6.720737766,-38.32309186,15.6460123,63.16691747,#N/A N/A,53.12577382,339.5483321,-7.611931305,-0.152883598,1.909247878,-9.372911967,-9.211492534,-10.87189064,-14.18485957,-59.47804545,7.653975423,22.42881519,28.04184847,2.996273464,2.465185306,1.539908925,4053606.865,-379941.0029,50.4991122
CDAK UQ Equity,"Consumer, Non-cyclical",5.311767039,5.037391649,5.037391649,-2895.814751,651.2886598,9.625283301,38.04851296,-47.70094439,41.61595338,432.3608155,-46.32532499,#N/A N/A,#N/A N/A,-3118.97084,-3144.596913,-3144.596913,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27761.90476,#N/A N/A,#N/A N/A
TARA UQ Equity,"Consumer, Non-cyclical",58.12521441,57.8380789,57.8380789,#N/A N/A,#N/A N/A,98.0734112,16.59898502,#N/A N/A,0.53505417,0.545564963,-598.0327031,-22.35216743,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-32.34002627,#N/A N/A,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0,0,-1275691.815,#N/A N/A
APG UN Equity,Industrial,1.708680143,1.372175981,0.612366231,12.76833008,-12.34115347,38.32718327,64.64944649,-3.192307692,37.93357934,98.97304236,19.78460311,0.297016861,21.07610817,-4.627822693,-4.265402844,2.550878171,-3.789004458,-22.62443439,46.40983607,5.240321402,18.54248366,7.403508772,6.636447734,0.888311045,#N/A N/A,#N/A N/A,57.99084748
SHAK UN Equity,"Consumer, Cyclical",1.852112483,1.761305319,1.675037601,-6.060432194,-12.0520959,35.56307777,82.25988957,-53.83558282,34.2476697,96.30119734,5.254236096,0.026656129,16.812306,-8.3914265,-8.06285346,-2.160610633,-3.989182519,-11.94044224,170.2724604,53.80950911,23.0570302,0.848709487,0.687943066,0.494760638,70381.88181,-5906.043882,-7.016984097
WK UN Equity,Technology,2.24662342,2.125524319,1.880941397,8.922222791,18.02773498,9.091436282,10.45549826,-2.707103982,46.62011355,512.7915117,5.172164318,0.094479183,74.3519514,-10.75160555,-13.76530885,-13.76530885,-7.220027752,-75.38651443,#N/A N/A,5.444738676,18.21757576,7.01042809,5.104590726,0.519570682,222527.8481,-24075.94937,#N/A N/A
RCUS UN Equity,"Consumer, Non-cyclical",6.047678538,5.98875638,5.98875638,139.4726318,416.78,65.04068409,4.7232135,#N/A N/A,2.344967965,3.60538638,41.17590411,5.969906129,#N/A N/A,-160.2680702,-158.4916857,-159.1164132,-25.19125448,-36.88620813,#N/A N/A,#N/A N/A,#N/A N/A,4.709702898,2.653465008,0.158943697,#N/A N/A,#N/A N/A,#N/A N/A
BLD UN Equity,Industrial,1.886099457,1.525442266,0.664697458,11.66083771,3.578988926,47.90971281,66.73851261,10.93930244,28.20188947,58.86465984,24.40413805,0.451808208,27.45954987,13.06258411,9.088283534,6.668590726,9.116397373,19.74830544,12.70219393,6.349188959,6.203007754,10.28085491,5.230303403,1.003105229,257878.3681,33685.29412,27.45539231
VC UW Equity,"Consumer, Cyclical",1.627427184,1.189320388,0.601941748,2.51177394,-13.48047538,17.04095112,40.95112285,-1.5,23.20563628,136.1757106,9.540034072,0.121442125,9.615384615,-0.941915228,-2.197802198,1.059654631,-2.465874064,-12.91810842,13.31213873,5.106212425,4.571711177,4.215053763,2.479805353,1.121972699,254800,-2400,19.11354706
QUAD UN Equity,"Consumer, Non-cyclical",0.994873297,0.665446023,0.080855427,4.410158383,-25.33007086,4.36271204,64.76630181,-0.668604651,52.45110754,1202.259215,10.32069022,0.127781624,20.30311305,-1.570180229,-4.379437466,-0.466070453,-5.905910514,-82.58770518,12.26582611,6.851262862,6.229129904,2.790626786,0.661048119,1.348554594,185417.7215,-2911.392405,24.50360989
GRAY UQ Equity,"Consumer, Non-cyclical",14.18322138,13.5819637,13.5819637,#N/A N/A,#N/A N/A,93.11550779,2.508988742,#N/A N/A,0,0,-457.5342466,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GDEN UQ Equity,"Consumer, Cyclical",1.185472526,0.987810939,0.872339171,0.03356599,-28.6883225,10.26526004,91.04165699,-0.975821155,84.9222349,827.27797,2.605897621,0.000174652,41.34191931,-9.715265323,-19.6801867,-14.23866572,-8.249790299,-60.58056877,58.68809455,46.34651978,16.07868852,0.576931228,0.458637978,0.419192685,103605.2239,-10065.52239,-8.629658942
LTRPA UW Equity,"Consumer, Cyclical",2.392561983,2.037190083,1.747933884,-44.70198675,-61.28205128,-1.05237396,85.82966226,-22.73170732,16.51982379,#N/A N/A,-16.44988523,-0.4,#N/A N/A,-154.3046358,-39.40397351,50.81125828,-5.401724921,#N/A N/A,#N/A N/A,4.910569106,#N/A N/A,2.910843373,1.896389325,0.137085792,232665.6394,-359013.8675,#N/A N/A
EXTR UW Equity,Communications,1.041189379,0.795832799,0.487334756,2.17463996,-4.797201013,0.5513294,57.69460968,-4.164168421,49.07985799,8902.093368,3.685361871,0.153676755,54.62327232,-10.43217488,-13.3800061,-7.675057145,-7.899147662,-224.9201185,6.113580552,6.269935285,6.116752457,7.984075546,4.000890592,0.921168687,366880.418,#N/A N/A,62.36493763
ATRO UW Equity,Industrial,3.381272937,1.235075105,0.431125715,5.94444345,-34.95720213,43.62616883,48.85848212,-14.93858478,31.85987785,73.02928199,10.68625599,0.143205875,19.2689027,-20.03653099,-23.03700653,-5.20967912,-16.51111867,-35.12623857,2.679540096,4.932401001,13.38993064,3.840470405,2.147206658,0.716721535,228448.6364,-45773.18182,183.4598437
ADNT UN Equity,"Consumer, Cyclical",1.173605656,0.872741555,0.443047918,-0.631412786,-23.33292993,11.8214599,56.32004678,-1.00462963,45.27823799,383.0173124,2.833122193,0.005320281,4.672454617,-1.712707182,-4.317284925,-0.245817846,-2.200114789,-14.39749609,16.06473365,8.518618822,5.001477105,6.287856072,#N/A N/A,1.203558447,164545.4545,-1337.662338,-1.117992369
